Ano Fase,Fase Estat,Chamada Divulgação,Instituição Beneficiária Macro,UF Instituição Benef Macro,Grande Área,Área,Qtd Propostas,Total Geral (R$),,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Estado do Rio Grande do Norte,RN,Engenharias,Tecnologia e Inovação,1,78634,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Extremo Sul Catarinense,SC,Ciências da Saúde,Medicina,1,6850,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Extremo Sul Catarinense,SC,Engenharias,Engenharia de Materiais e Metalúrgica,1,138813,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Extremo Sul Catarinense,SC,Outra,Divulgação Científica,1,49535,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Oeste de Santa Catarina,SC,Ciências Agrárias,Agronomia,1,13398,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Oeste de Santa Catarina,SC,Ciências Exatas e da Terra,Ciência da Computação,1,17800,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Oeste de Santa Catarina,SC,Ciências Sociais Aplicadas,Administração,1,24818,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Oeste de Santa Catarina,SC,Ciências Sociais Aplicadas,Comunicação,1,57550,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Oeste de Santa Catarina,SC,Ciências Sociais Aplicadas,Direito,1,59427,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Sul de Santa Catarina,SC,Ciências da Saúde,Tecnologias Médicas e da Saúde,1,54000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Sul de Santa Catarina,SC,Ciências Exatas e da Terra,Ciências Ambientais,1,61343,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Sul de Santa Catarina,SC,Ciências Humanas,Educação,4,104456,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Sul de Santa Catarina,SC,Lingüística, Letras e Artes,Artes,1,150000,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Tocantins,TO,Outra,Multidisciplinar,1,73637,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Itajai,SC,Ciências Biológicas,Zoologia,1,38224,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Itajai,SC,Ciências Humanas,Ciência Política,1,118560,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Paraiba,SP,Engenharias,Engenharia Química,1,150000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências Biológicas,Zoologia,1,42295,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências da Saúde,Saúde Coletiva,1,90113,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências Exatas e da Terra,Geociências,1,149937,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências Humanas,Educação,1,116148,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências Humanas,Filosofia,1,14264,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências Humanas,História,1,20224,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Ciências Sociais Aplicadas,Demografia,1,19840,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Engenharias,Engenharia Civil,1,36293,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Engenharias,Microeletrônica,1,146283,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Outra,Divulgação Científica,1,52767,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Rio dos Sinos,RS,Outra,Multidisciplinar,3,147446,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade do Vale do Sapucai,MG,Lingüística, Letras e Artes,Lingüística,1,32117,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estácio de Sá,RJ,Ciências Exatas e da Terra,Ciências Ambientais,1,79224,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual da Paraiba,PB,Ciências Agrárias,Agronomia,1,149426,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual da Paraiba,PB,Ciências Biológicas,Ecologia,1,25440,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual da Paraiba,PB,Ciências Biológicas,Genética,1,47621,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual da Paraiba,PB,Lingüística, Letras e Artes,Letras,1,39830,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Agrárias,Ciência e Tecnologia de Alimentos,3,206687,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Agrárias,Engenharia Agrícola,1,50000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Agrárias,Recursos Pesqueiros e Engenharia de Pesca,1,149803,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Biológicas,Farmacologia,1,58743,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Biológicas,Zoologia,1,85022,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências da Saúde,Educação Física,1,106800,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências da Saúde,Medicina,1,116512,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Exatas e da Terra,Ciência da Computação,2,162817,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Exatas e da Terra,Física,4,189988,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Exatas e da Terra,Matemática,6,271405,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Exatas e da Terra,Probabilidade e Estatística,1,41000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Exatas e da Terra,Química,3,213181,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Humanas,Antropologia,1,68107,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Humanas,Ciência Política,1,103568,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Humanas,Educação,1,53160,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Humanas,Filosofia,2,67125,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Humanas,Geografia,2,261718,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Humanas,Sociologia,1,150000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Sociais Aplicadas,Economia,1,20000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Ciências Sociais Aplicadas,Tecnologias Educacionais e Sociais,1,56460,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Engenharias,Desenvolvimento Tecnológico e Industrial,1,135000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Engenharias,Engenharia Civil,1,101150,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Engenharias,Engenharia de Energia,1,60000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Engenharias,Engenharia Química,1,31357,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Lingüística, Letras e Artes,Artes,4,117809,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Lingüística, Letras e Artes,Lingüística,1,5435,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Outra,Divulgação Científica,1,100490,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Campinas,SP,Outra,Multidisciplinar,1,48675,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Feira de Santana,BA,Ciências da Saúde,Odontologia,1,148412,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências Agrárias,Agronomia,1,72218,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências Biológicas,Desenvolvimento e Inovação Tecnológica em Biologia,1,35153,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências Biológicas,Fisiologia,1,71800,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências da Saúde,Educação Física,1,125200,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências da Saúde,Farmácia,1,10343,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências Exatas e da Terra,Ciência da Computação,1,102480,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências Exatas e da Terra,Física,1,11000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Ciências Exatas e da Terra,Matemática,1,23150,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Londrina,PR,Lingüística, Letras e Artes,Artes,1,21605,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Ciências Agrárias,Agronomia,1,36235,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Ciências Agrárias,Zootecnia,1,12999,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Ciências Biológicas,Fisiologia,1,49167,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Ciências Exatas e da Terra,Matemática,1,16500,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Ciências Sociais Aplicadas,Economia,1,58840,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Engenharias,Desenvolvimento Tecnológico e Industrial,1,110254,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Maringá,PR,Engenharias,Engenharia Química,1,58500,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Mato Grosso do Sul,MS,Ciências Sociais Aplicadas,Planejamento Urbano e Regional,1,37750,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Santa Cruz,BA,Ciências Agrárias,Agronomia,1,95351,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Santa Cruz,BA,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,63449,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Santa Cruz,BA,Ciências Biológicas,Parasitologia,1,17000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Santa Cruz,BA,Ciências Exatas e da Terra,Matemática,1,20000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual de Santa Cruz,BA,Ciências Exatas e da Terra,Nanotecnologia e Novos Materiais,1,74702,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Ceara,CE,Ciências Biológicas,Fisiologia,1,39283,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Ceara,CE,Ciências Biológicas,Zoologia,1,67055,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Ceara,CE,Ciências da Saúde,Enfermagem,1,46903,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Ceara,CE,Ciências Exatas e da Terra,Ciência da Computação,1,5373,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Ceara,CE,Ciências Exatas e da Terra,Oceanografia,1,27020,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Ceara,CE,Ciências Exatas e da Terra,Química,1,24880,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Centro-Oeste,PR,Outra,Multidisciplinar,1,18757,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Maranhao,MA,Ciências Agrárias,Recursos Pesqueiros e Engenharia de Pesca,1,50000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Maranhao,MA,Ciências Humanas,Ciência Política,1,27104,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Maranhao,MA,Outra,Divulgação Científica,1,107300,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Norte do Parana,PR,Ciências Agrárias,Agronomia,1,28962,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Norte do Parana,PR,Ciências Agrárias,Zootecnia,1,12500,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Norte Fluminense Darcy Ribeiro,RJ,Ciências Agrárias,Agronomia,1,17404,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Norte Fluminense Darcy Ribeiro,RJ,Outra,Divulgação Científica,1,36867,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Oeste do Parana,PR,Engenharias,Engenharia Elétrica,1,76986,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Oeste do Parana,PR,Lingüística, Letras e Artes,Letras,1,67400,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Oeste do Parana,PR,Outra,Divulgação Científica,1,20088,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Sudoeste da Bahia,BA,Ciências Agrárias,Zootecnia,1,117785,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Sudoeste da Bahia,BA,Ciências Biológicas,Genética,1,42974,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Sudoeste da Bahia,BA,Ciências Humanas,Educação,1,30000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual do Sudoeste da Bahia,BA,Outra,Divulgação Científica,1,33560,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Agrárias,Agronomia,3,263995,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Agrárias,Engenharia Agrícola,2,18311,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Agrárias,Medicina Veterinária,4,352675,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Agrárias,Recursos Pesqueiros e Engenharia de Pesca,1,23243,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Agrárias,Zootecnia,4,194702,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Biológicas,Biomedicina,1,21114,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Biológicas,Bioquímica,1,121300,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Biológicas,Botânica,1,34675,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Biológicas,Fisiologia,1,40000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Biológicas,Genética,1,19300,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências da Saúde,Educação Física,1,5000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências da Saúde,Farmácia,1,101597,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências da Saúde,Fonoaudiologia,1,36700,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências da Saúde,Medicina,1,34064,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Exatas e da Terra,Áreas Tecnológicas de Química e Geociências,1,3550,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Exatas e da Terra,Astronomia,1,95150,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Exatas e da Terra,Ciências Ambientais,1,11626,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Exatas e da Terra,Física,1,134053,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Exatas e da Terra,Geociências,1,77800,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Exatas e da Terra,Matemática,3,90250,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Humanas,Ciência Política,3,134149,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Humanas,Educação,4,343167,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Humanas,Filosofia,2,21438,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Humanas,História,2,63283,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Humanas,Psicologia,1,100330,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Humanas,Sociologia,4,77084,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Sociais Aplicadas,Economia,1,38511,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Sociais Aplicadas,Serviço Social,1,150000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Ciências Sociais Aplicadas,Turismo,1,29899,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Engenharias,Engenharia de Produção,1,42264,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Outra,Ciências,1,13835,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Outra,Divulgação Científica,2,106063,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,Outra,Multidisciplinar,1,9100,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Vale do Acarau,CE,Ciências Agrárias,Zootecnia,1,29403,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Estadual Vale do Acarau,CE,Ciências Humanas,Filosofia,1,13684,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Agrárias,Zootecnia,1,53940,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Biológicas,Desenvolvimento e Inovação Tecnológica em Biologia,1,150000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Biológicas,Imunologia,1,99000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências da Saúde,Medicina,1,148830,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências da Saúde,Saúde Coletiva,2,196852,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Exatas e da Terra,Ciência da Computação,2,84593,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Exatas e da Terra,Ciências Ambientais,1,73925,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Exatas e da Terra,Matemática,2,34313,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Exatas e da Terra,Probabilidade e Estatística,1,32970,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Exatas e da Terra,Química,1,32900,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Humanas,Ciência Política,1,24300,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Humanas,Filosofia,1,75000,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Sociais Aplicadas,Administração,5,597065,,
2013,Demanda,Chamada MCTI/CNPq/FINEP Nº 02/2013,Universidade Federal da Bahia,BA,Ciências Sociais Aplicadas,Arquitetura e Urbanismo,1,150000,,
