Ano_Fase;Fase Estat;Chamada Divulgação;Instituição_Beneficiária;UF_Instituição_Benef;Grande Área;Área;Qtd_Propostas;Total_Geral
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;113.318
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Ciências Exatas e da Terra;Geociências;1;50.816
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Ciências Exatas e da Terra;Matemática;3;188.433
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Ciências Humanas;Ciência Política;2;85.082
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Ciências Humanas;Geografia;2;247.644
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Ciências Humanas;Psicologia;3;237.108
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Engenharias;Engenharia de Energia;2;144.623
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Engenharias;Engenharia de Materiais e Metalúrgica;1;35.880
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Engenharias;Engenharia de Produção;2;75.180
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Engenharias;Engenharia Mecânica;1;19.969
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal da Paraíba;PB;Lingüística, Letras e Artes;Lingüística;2;105.449
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Ciências Exatas e da Terra;Ciência da Computação;1;148.270
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Ciências Exatas e da Terra;Física;2;69.131
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Ciências Exatas e da Terra;Matemática;2;52.700
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Ciências Humanas;Antropologia;1;17.020
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Engenharias;Desenvolvimento Tecnológico e Industrial;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Engenharias;Engenharia Química;1;50.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Engenharias;Engenharia Sanitária;1;11.960
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alagoas;AL;Lingüística, Letras e Artes;Lingüística;1;118.458
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Alfenas;MG;Ciências Humanas;Educação;1;49.892
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Campina Grande;PB;Ciências Exatas e da Terra;Matemática;2;107.536
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Campina Grande;PB;Engenharias;Engenharia Civil;1;31.614
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Agrárias;Agronomia;1;149.901
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Biológicas;Ecologia;2;102.152
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Biológicas;Microbiologia;1;60.062
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências da Saúde;Farmácia;2;86.026
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Exatas e da Terra;Ciência da Computação;1;50.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Exatas e da Terra;Ciências Ambientais;2;90.601
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Exatas e da Terra;Física;2;79.400
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Exatas e da Terra;Matemática;2;64.063
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Exatas e da Terra;Química;1;9.381
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Humanas;Educação;3;167.838
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Humanas;Filosofia;1;52.275
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Sociais Aplicadas;Administração;1;70.480
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Ciências Sociais Aplicadas;Direito;1;122.539
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Engenharias;Engenharia Civil;1;149.757
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Engenharias;Engenharia de Minas;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Outra;Divulgação Científica;2;160.352
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Goias;GO;Outra;Multidisciplinar;1;29.635
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Itajuba;MG;Ciências Humanas;Educação;2;108.362
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Ciências Exatas e da Terra;Física;1;30.515
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Ciências Humanas;Ciência Política;1;60.860
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Ciências Humanas;Educação;1;36.580
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Ciências Humanas;História;1;19.854
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Ciências Humanas;Psicologia;1;41.182
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Ciências Sociais Aplicadas;Serviço Social;1;57.129
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Engenharias;Engenharia Civil;1;21.612
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Lingüística, Letras e Artes;Artes;1;33.322
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Juiz de Fora;MG;Lingüística, Letras e Artes;Letras;1;2.710
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Lavras;MG;Ciências Agrárias;Agronomia;3;221.370
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Lavras;MG;Ciências Agrárias;Zootecnia;3;149.419
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Lavras;MG;Ciências Biológicas;Ecologia;1;99.222
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Lavras;MG;Ciências Humanas;Educação;1;28.218
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Agrárias;Agronomia;2;36.184
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Exatas e da Terra;Ciência da Computação;2;142.695
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Exatas e da Terra;Física;1;18.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Exatas e da Terra;Geociências;1;43.854
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Exatas e da Terra;Matemática;1;74.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Exatas e da Terra;Probabilidade e Estatística;1;21.996
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Humanas;Educação;3;342.971
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Humanas;Geografia;1;41.555
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Humanas;História;2;41.309
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Ciências Humanas;Psicologia;1;7.837
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Engenharias;Engenharia Civil;2;77.350
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Lingüística, Letras e Artes;Artes;1;4.874
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Outra;Divulgação Científica;1;64.440
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso;MT;Outra;Multidisciplinar;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Ciências Agrárias;Medicina Veterinária;1;29.989
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Ciências Biológicas;Botânica;1;91.500
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Ciências Exatas e da Terra;Química;1;10.057
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Ciências Humanas;Geografia;1;29.085
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Engenharias;Engenharia de Produção;1;32.004
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Engenharias;Engenharia Sanitária;1;6.111
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Lingüística, Letras e Artes;Letras;1;79.014
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Mato Grosso do Sul;MS;Lingüística, Letras e Artes;Lingüística;1;39.718
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Agrárias;Medicina Veterinária;1;80.299
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Botânica;1;131.248
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;56.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Ecologia;1;16.081
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Farmacologia;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Fisiologia;1;149.600
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Genética;1;4.473
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Biológicas;Morfologia;1;27.500
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências da Saúde;Farmácia;1;32.853
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências da Saúde;Fonoaudiologia;1;94.514
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências da Saúde;Medicina;3;212.132
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências da Saúde;Saúde Coletiva;1;149.132
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Exatas e da Terra;Ciência da Computação;1;25.917
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Exatas e da Terra;Física;2;95.589
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Exatas e da Terra;Geociências;1;26.890
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Exatas e da Terra;Matemática;2;53.589
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Exatas e da Terra;Química;1;135.060
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Humanas;Ciência Política;2;196.359
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Humanas;Educação;3;316.665
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Humanas;Filosofia;6;384.952
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Humanas;Geografia;1;35.468
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Humanas;História;1;11.900
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Humanas;Psicologia;1;35.676
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;47.520
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Sociais Aplicadas;Ciência da Informação;1;25.917
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Sociais Aplicadas;Comunicação;1;90.473
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Sociais Aplicadas;Desenho Industrial;1;52.837
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Sociais Aplicadas;Direito;2;85.702
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Ciências Sociais Aplicadas;Economia;1;127.463
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Engenharias;Engenharia Aeroespacial;1;48.568
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Lingüística, Letras e Artes;Artes;3;273.037
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Lingüística, Letras e Artes;Letras;2;91.518
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Lingüística, Letras e Artes;Lingüística;1;15.578
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Outra;Divulgação Científica;1;18.670
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Minas Gerais;MG;Outra;Multidisciplinar;1;148.735
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Agrárias;Agronomia;1;71.011
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Biológicas;Bioquímica;1;42.199
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Biológicas;Ecologia;1;35.100
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Exatas e da Terra;Física;1;67.020
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Exatas e da Terra;Geociências;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Humanas;Educação;1;19.190
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Humanas;História;1;68.096
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Ouro Preto;MG;Ciências Sociais Aplicadas;Direito;1;22.675
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pelotas;RS;Ciências Biológicas;Zoologia;1;19.980
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pelotas;RS;Ciências da Saúde;Educação Física;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pelotas;RS;Ciências Exatas e da Terra;Ciência da Computação;1;6.127
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pelotas;RS;Ciências Humanas;Antropologia;1;10.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pelotas;RS;Engenharias;Engenharia de Materiais e Metalúrgica;1;13.800
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pelotas;RS;Lingüística, Letras e Artes;Lingüística;1;39.600
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Biológicas;Biofísica;1;18.494
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Biológicas;Genética;1;42.111
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências da Saúde;Medicina;1;85.333
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências da Saúde;Nutrição;1;32.990
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências da Saúde;Tecnologias Médicas e da Saúde;1;70.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Exatas e da Terra;Ciência da Computação;2;211.147
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Exatas e da Terra;Ciências Ambientais;1;62.070
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Exatas e da Terra;Física;4;167.310
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Exatas e da Terra;Geociências;1;6.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Exatas e da Terra;Matemática;1;109.941
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Exatas e da Terra;Oceanografia;1;41.270
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Humanas;Psicologia;2;172.983
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Sociais Aplicadas;Administração;2;80.357
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Sociais Aplicadas;Desenho Industrial;1;147.146
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Ciências Sociais Aplicadas;Museologia;1;22.428
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Engenharias;Engenharia de Energia;1;70.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Engenharias;Engenharia Nuclear;2;224.209
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Engenharias;Engenharia Química;1;67.194
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Lingüística, Letras e Artes;Artes;1;19.838
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Pernambuco;PE;Lingüística, Letras e Artes;Lingüística;1;19.548
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Rondonia;RO;Ciências Humanas;Arqueologia;1;33.492
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Rondonia;RO;Ciências Humanas;Filosofia;3;54.800
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Rondonia;RO;Lingüística, Letras e Artes;Artes;1;37.420
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Rondonia;RO;Lingüística, Letras e Artes;Letras;1;49.150
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Roraima;RR;Ciências Sociais Aplicadas;Direito;1;21.444
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências Agrárias;Agronomia;1;10.840
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências Agrárias;Engenharia Agrícola;1;15.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;2;55.897
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências Agrárias;Zootecnia;1;149.524
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências Biológicas;Botânica;2;179.593
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências Biológicas;Parasitologia;1;150.000
2013;Demanda;Chamada MCTI/CNPq/FINEP Nº 02/2013;Universidade Federal de Santa Catarina;SC;Ciências da Saúde;Educação Física;2;121.043
