Ano Fase,Fase Estat,Região Inst Benef Macro,UF Inst Benef Macro,Instituição Beneficiária Macro,Modalidade,Grande Área,Área,Qtd Propostas,Total Geral (R$),
2007,Demanda,Sudeste,RJ,Universidade Federal Rural do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,22200,
2007,Demanda,Sudeste,SP,Associacao Nacional de Pos-Graduacao e Pesquisa em Ciencias Sociais,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciências Sociais,1,43000,
2007,Demanda,Sudeste,SP,Biblioteca Regional de Medicina,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,320000,
2007,Demanda,Sudeste,SP,Centro Brasileiro de Analise e Planejamento,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,171060,
2007,Demanda,Sudeste,SP,Centro de Estudos em Educacao e Sociedade,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,34600,
2007,Demanda,Sudeste,SP,Conselho Brasileiro de Oftalmologia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,100000,
2007,Demanda,Sudeste,SP,Fundacao APINCO de Ciencia e Tecnologia Avicolas,Apoio a Publicações Científicas,Ciências Agrárias,Zootecnia,1,21000,
2007,Demanda,Sudeste,SP,Fundacao Sistema Estadual de Analise de Dados,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Demografia,1,37500,
2007,Demanda,Sudeste,SP,Instituto Adolfo Lutz,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,30100,
2007,Demanda,Sudeste,SP,Instituto Agronomico de Campinas,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,107316,
2007,Demanda,Sudeste,SP,Instituto de Tecnologia de Alimentos,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,26400,
2007,Demanda,Sudeste,SP,Instituto Nacional de Pesquisas Espaciais,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,62700,
2007,Demanda,Sudeste,SP,Instituto Nacional de Pesquisas Espaciais,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,1,59000,
2007,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,82954,
2007,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,39936,
2007,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,10800,
2007,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,História,1,38000,
2007,Demanda,Sudeste,SP,Pro-Fono Produtos Especializados para Fonoaudiologia Ltda,Apoio a Publicações Científicas,Ciências da Saúde,Fonoaudiologia,1,84000,
2007,Demanda,Sudeste,SP,Sociedade Brasileira de Microbiologia,Apoio a Publicações Científicas,Ciências Biológicas,Microbiologia,1,52000,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,52200,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,84472,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,2,345795,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Biológicas,Genética,2,360000,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,63100,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,202900,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,62026,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,5,510400,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,2,156550,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,2,276760,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,17000,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Oceanografia,1,28600,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,280680,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,31000,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,40170,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,86150,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,32790,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,3,121030,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,66500,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,3,208050,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Planejamento Urbano e Regional,1,86000,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,2,157349,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Engenharias,Engenharia Mecânica,1,70160,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Engenharias,Engenharia Química,1,67600,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,1,36000
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Outra,Ciências,1,85000,
2007,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,80000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,128800,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,39000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,28800,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,168000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,39000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,64000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciências Sociais,1,75000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Engenharias,Engenharia Elétrica,1,32000,
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,7339
2007,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Outra,Divulgação Científica,1,20000,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,2,148280,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,14360,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,32017,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Biológicas,Ecologia,1,49000,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,2,164380,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,222000,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,20000,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,84000,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,7500,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,32900,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,1,31400,
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,8286
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,25000
2007,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,93830,
2007,Demanda,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,125100,
2007,Demanda,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Física,1,97200,
2007,Demanda,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,1,40000,
2007,Demanda,Sudeste,SP,Universidade Federal de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,117000,
2007,Demanda,Sudeste,SP,Universidade Federal de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,4,446853,
2007,Demanda,Sudeste,SP,Universidade Metodista de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,7000,
2007,Demanda,Sudeste,SP,Universidade São Francisco,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,19000,
2007,Demanda,Sudeste,SP,Universidade Sao Judas Tadeu,Apoio a Publicações Científicas,Ciências Biológicas,Morfologia,1,17000,
2007,Demanda,Sul,PR,Universidade Estadual de Londrina,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,29700,
2007,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,45000,
2007,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Agrárias,Zootecnia,1,39000,
2007,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,39000,
2007,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,351047,
2007,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,2,131200,
2007,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,35500,
2007,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,25000,
2007,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,16000,
2007,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,18000,
2007,Demanda,Sul,RS,Fundacao Zoobotanica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,25000,
2007,Demanda,Sul,RS,Fundacao Zoobotanica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,73200,
2007,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,27636,
2007,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,42800,
2007,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,História,1,6800,
2007,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,34680,
2007,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,99800,
2007,Demanda,Sul,RS,Universidade Estadual do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,123000,
2007,Demanda,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,132300,
2007,Demanda,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,50000,
2007,Demanda,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,1,30000
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,64400,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,3,73200,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,27300,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,2,129700,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,29000,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Engenharias,Engenharia Civil,1,54625,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Engenharias,Engenharia Sanitária,1,117000,
2007,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,1,15260
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,80420,
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,59540,
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,4000,
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,45292,
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Serviço Social,1,11500,
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,28500
2007,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,76920,
2008,Demanda,Centro-Oeste,DF,Empresa Brasileira de Pesquisa Agropecuaria,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,51910,
2008,Demanda,Centro-Oeste,DF,Empresa Brasileira de Pesquisa Agropecuaria,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,186080,
2008,Demanda,Centro-Oeste,DF,Empresa Brasileira de Pesquisa Agropecuaria,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,42800,
2008,Demanda,Centro-Oeste,DF,Instituto Brasileiro de Informacoes em Ciencia e Tecnologia,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,32100,
2008,Demanda,Centro-Oeste,DF,Sociedade Botanica do Brasil - DF,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,98000,
