Ano Fase;Fase Estat;Modalidade;País Inst Benef Macro;Chamada Divulgação;Grande Área;Área;Qtd Bolsas
2006;Atendimento;Estágio Sênior no Exterior;Suiça;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Bioquímica;1
2006;Atendimento;Pós-Doutorado no Exterior;África do Sul;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Engenharia Agrícola;1
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Genética;1
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;3
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;2
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Minas;1
2006;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Lingüística, Letras e Artes;Letras;1
2006;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Bioquímica;1
2006;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;1
2006;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;5
2006;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;1
2006;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;1
2006;Atendimento;Pós-Doutorado no Exterior;Austria;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Genética;2
2006;Atendimento;Pós-Doutorado no Exterior;Bélgica;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;1
2006;Atendimento;Pós-Doutorado no Exterior;Bélgica;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Nuclear;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Medicina Veterinária;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Farmacologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Fisiologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Imunologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Enfermagem;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Odontologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciência da Computação;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Matemática;2
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;2
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Produção;1
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;2
2006;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Sanitária;2
2006;Atendimento;Pós-Doutorado no Exterior;Chile;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2006;Atendimento;Pós-Doutorado no Exterior;China;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Odontologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Dinamarca;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Medicina Veterinária;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Zootecnia;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Microbiologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Morfologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Farmácia;2
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Matemática;3
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Humanas;Antropologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Humanas;Psicologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Administração;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Transportes;1
2006;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Química;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Medicina Veterinária;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Zootecnia;4
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Biofísica;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Bioquímica;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Botânica;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Farmacologia;4
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Fisiologia;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Genética;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Imunologia;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Microbiologia;4
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Morfologia;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Parasitologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Zoologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;7
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Nutrição;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Saúde Coletiva;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Astronomia;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciência da Computação;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;11
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Matemática;3
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;7
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Administração;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Economia;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Civil;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Energia;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Materiais e Metalúrgica;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Transportes;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;4
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Mecânica;1
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Sanitária;2
2006;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Outra;Não informado;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Bioquímica;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Farmacologia;2
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Microbiologia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Parasitologia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Farmácia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciência da Computação;3
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;2
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Matemática;2
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Antropologia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Ciência Política;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;2
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Filosofia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Geografia;2
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Psicologia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Humanas;Sociologia;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Administração;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Economia;2
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Civil;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Lingüística, Letras e Artes;Letras;1
2006;Atendimento;Pós-Doutorado no Exterior;França;Pós Doutorado no Exterior - PDE;Lingüística, Letras e Artes;Lingüística;2
2006;Atendimento;Pós-Doutorado no Exterior;Gales;Pós Doutorado no Exterior - PDE;Ciências Humanas;Sociologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Holanda;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2006;Atendimento;Pós-Doutorado no Exterior;Holanda;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Parasitologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Holanda;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;1
2006;Atendimento;Pós-Doutorado no Exterior;Holanda;Pós Doutorado no Exterior - PDE;Lingüística, Letras e Artes;Lingüística;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;2
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Biofísica;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Bioquímica;2
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Farmacologia;2
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Fisiologia;2
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Genética;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Imunologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Microbiologia;2
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Morfologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Parasitologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Zoologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Educação Física;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Farmácia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Odontologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Saúde Coletiva;3
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciência da Computação;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;4
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Humanas;História;2
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Humanas;Psicologia;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Ciência da Informação;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Civil;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Produção;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Transportes;1
2006;Atendimento;Pós-Doutorado no Exterior;Inglaterra;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;2
